round,pick,combineId
4.0,129,16280.0
4.0,130,16257.0
4.0,131,
4.0,132,16373.0
4.0,133,16384.0
4.0,134,16253.0
4.0,135,16286.0
4.0,136,
4.0,137,16377.0
5.0,138,16426.0
5.0,139,16313.0
5.0,140,16379.0
5.0,141,
5.0,142,16271.0
5.0,143,16439.0
5.0,144,
5.0,145,
5.0,146,16244.0
5.0,147,16274.0
5.0,148,16450.0
5.0,149,16401.0
5.0,150,16316.0
5.0,151,16434.0
5.0,152,16352.0
5.0,153,16265.0
5.0,154,16437.0
5.0,155,16431.0
5.0,156,16458.0
5.0,157,16283.0
5.0,158,
5.0,159,16315.0
5.0,160,
5.0,161,
5.0,162,
5.0,163,16314.0
5.0,164,16445.0
5.0,165,16311.0
5.0,166,
5.0,167,16412.0
5.0,168,
5.0,169,
5.0,170,
5.0,171,
5.0,172,16393.0
5.0,173,16285.0
5.0,174,
6.0,175,
6.0,176,16240.0
6.0,177,
6.0,178,
6.0,179,
6.0,180,
6.0,181,
6.0,182,
6.0,183,16464.0
6.0,184,16489.0
6.0,185,
6.0,186,16282.0
6.0,187,16476.0
6.0,188,16309.0
6.0,189,16362.0
6.0,190,16443.0
6.0,191,
6.0,192,16261.0
6.0,193,
6.0,194,16345.0
6.0,195,16246.0
6.0,196,16469.0
6.0,197,16468.0
6.0,198,16296.0
6.0,199,16388.0
6.0,200,
6.0,201,
6.0,202,
6.0,203,16462.0
6.0,204,16310.0
6.0,205,16408.0
6.0,206,16451.0
6.0,207,16278.0
6.0,208,
6.0,209,16340.0
6.0,210,
7.0,211,
7.0,212,
7.0,213,
7.0,214,16301.0
7.0,215,16410.0
7.0,216,
7.0,217,
7.0,218,
7.0,219,16449.0
7.0,220,16385.0
7.0,221,16374.0
7.0,222,16441.0
7.0,223,16406.0
7.0,224,16356.0
7.0,225,
7.0,226,16495.0
7.0,227,16251.0
7.0,228,16504.0
7.0,229,
7.0,230,16438.0
7.0,231,16242.0
7.0,232,
7.0,233,16491.0
7.0,234,16460.0
7.0,235,16463.0
7.0,236,16344.0
7.0,237,
7.0,238,16500.0
7.0,239,16505.0
7.0,240,16446.0
7.0,241,
7.0,242,
7.0,243,16328.0
7.0,244,16453.0
7.0,245,
7.0,246,16295.0
7.0,247,
7.0,248,16348.0
7.0,249,
7.0,250,16269.0
7.0,251,16400.0
7.0,252,
7.0,253,16394.0
7.0,254,16341.0
7.0,255,
1.0,1,16661.0
1.0,2,16660.0
1.0,3,16717.0
1.0,4,16671.0
1.0,5,
1.0,6,16590.0
1.0,7,16576.0
1.0,8,16613.0
1.0,9,
1.0,10,16667.0
1.0,11,16673.0
1.0,12,
1.0,13,16739.0
1.0,14,16764.0
1.0,15,16511.0
1.0,16,16714.0
1.0,17,16553.0
1.0,18,16581.0
1.0,19,16693.0
1.0,20,16745.0
1.0,21,
1.0,22,16643.0
1.0,23,16676.0
1.0,24,16637.0
1.0,25,16636.0
1.0,26,16540.0
1.0,27,16549.0
1.0,28,16635.0
1.0,29,16516.0
1.0,30,16650.0
1.0,31,16696.0
2.0,32,
2.0,33,16514.0
2.0,34,16748.0
2.0,35,16582.0
2.0,36,16686.0
2.0,37,16659.0
2.0,38,16548.0
2.0,39,16702.0
2.0,40,16699.0
2.0,41,16608.0
2.0,42,16715.0
2.0,43,16642.0
2.0,44,16585.0
2.0,45,16569.0
2.0,46,16727.0
2.0,47,16656.0
2.0,48,
2.0,49,16633.0
2.0,50,16546.0
2.0,51,
2.0,52,16603.0
2.0,53,16743.0
2.0,54,16644.0
2.0,55,16705.0
2.0,56,16539.0
2.0,57,16620.0
2.0,58,16634.0
2.0,59,16697.0
2.0,60,16657.0
2.0,61,16522.0
2.0,62,16761.0
2.0,63,16751.0
3.0,64,16732.0
3.0,65,16599.0
3.0,66,16654.0
3.0,67,16594.0
3.0,68,16632.0
3.0,69,16622.0
3.0,70,16521.0
3.0,71,16596.0
3.0,72,16575.0
3.0,73,16552.0
3.0,74,
3.0,75,
3.0,76,16559.0
3.0,77,16728.0
3.0,78,16561.0
3.0,79,16677.0
3.0,80,16730.0
3.0,81,
3.0,82,16683.0
3.0,83,16773.0
3.0,84,16571.0
3.0,85,16737.0
3.0,86,16771.0
3.0,87,
3.0,88,16563.0
3.0,89,16729.0
3.0,90,16611.0
3.0,91,16580.0
3.0,92,16515.0
3.0,93,16762.0
3.0,94,16688.0
3.0,95,16664.0
3.0,96,16709.0
3.0,97,16545.0
3.0,98,16565.0
3.0,99,16560.0
4.0,100,16536.0
4.0,101,16653.0
4.0,102,16752.0
4.0,103,
4.0,104,
4.0,105,16586.0
4.0,106,16733.0
4.0,107,16758.0
4.0,108,16658.0
4.0,109,16672.0
4.0,110,16685.0
4.0,111,
4.0,112,16558.0
4.0,113,16662.0
4.0,114,
4.0,115,16679.0
4.0,116,16631.0
4.0,117,16566.0
4.0,118,16509.0
4.0,119,16765.0
4.0,120,
4.0,121,16543.0
4.0,122,16554.0
4.0,123,16648.0
4.0,124,16755.0
4.0,125,16724.0
4.0,126,16614.0
4.0,127,16746.0
4.0,128,16544.0
4.0,129,16763.0
4.0,130,
4.0,131,
4.0,132,16579.0
4.0,133,16606.0
4.0,134,16647.0
4.0,135,
5.0,136,16681.0
5.0,137,16530.0
5.0,138,
5.0,139,16753.0
5.0,140,
5.0,141,16518.0
5.0,142,16533.0
5.0,143,16720.0
5.0,144,16701.0
5.0,145,
5.0,146,16577.0
5.0,147,16531.0
5.0,148,16700.0
5.0,149,
5.0,150,16591.0
5.0,151,16690.0
5.0,152,16604.0
5.0,153,
5.0,154,16525.0
5.0,155,16766.0
5.0,156,
5.0,157,16722.0
5.0,158,16564.0
5.0,159,16767.0
5.0,160,16640.0
5.0,161,16628.0
5.0,162,16510.0
5.0,163,16721.0
5.0,164,16687.0
5.0,165,16595.0
5.0,166,16750.0
6.0,167,
6.0,168,
6.0,169,
6.0,170,16707.0
6.0,171,16621.0
6.0,172,16541.0
6.0,173,16517.0
6.0,174,
6.0,175,16616.0
6.0,176,16695.0
6.0,177,
6.0,178,
6.0,179,16691.0
6.0,180,
6.0,181,16615.0
6.0,182,16712.0
6.0,183,16655.0
6.0,184,16592.0
6.0,185,16610.0
6.0,186,
6.0,187,16741.0
6.0,188,16630.0
6.0,189,
6.0,190,16716.0
6.0,191,16629.0
6.0,192,16754.0
6.0,193,16639.0
6.0,194,
6.0,195,16749.0
6.0,196,16718.0
6.0,197,
6.0,198,
6.0,199,
6.0,200,
6.0,201,16645.0
6.0,202,16612.0
6.0,203,
6.0,204,16624.0
6.0,205,16587.0
6.0,206,
6.0,207,
7.0,208,
7.0,209,16583.0
7.0,210,
7.0,211,
7.0,212,16584.0
7.0,213,
7.0,214,16597.0
7.0,215,16609.0
7.0,216,
7.0,217,
7.0,218,16547.0
7.0,219,16520.0
7.0,220,16519.0
7.0,221,
7.0,222,
7.0,223,16538.0
7.0,224,16641.0
7.0,225,16649.0
7.0,226,
7.0,227,16625.0
7.0,228,
7.0,229,
7.0,230,16574.0
7.0,231,
7.0,232,
7.0,233,
7.0,234,16555.0
7.0,235,
7.0,236,16706.0
7.0,237,
7.0,238,16534.0
7.0,239,
7.0,240,
7.0,241,16723.0
7.0,242,
7.0,243,
7.0,244,16562.0
7.0,245,16570.0
7.0,246,16756.0
7.0,247,
7.0,248,16678.0
7.0,249,16627.0
7.0,250,
7.0,251,
7.0,252,
1.0,1,17018.0
1.0,2,17013.0
1.0,3,16899.0
1.0,4,16830.0
1.0,5,17001.0
1.0,6,
1.0,7,16885.0
1.0,8,16957.0
1.0,9,16993.0
1.0,10,
1.0,11,16942.0
1.0,12,16961.0
1.0,13,16974.0
1.0,14,16901.0
1.0,15,16831.0
1.0,16,16845.0
1.0,17,16862.0
1.0,18,16777.0
1.0,19,16932.0
1.0,20,16985.0
1.0,21,
1.0,22,16883.0
1.0,23,16972.0
1.0,24,
1.0,25,16837.0
1.0,26,16940.0
1.0,27,16803.0
1.0,28,17054.0
1.0,29,16968.0
1.0,30,16798.0
1.0,31,17043.0
1.0,32,16891.0
1.0,32,16891.0
1.0,32,16891.0
1.0,32,16891.0
1.0,32,16891.0
1.0,32,16891.0
1.0,32,16891.0
1.0,32,16891.0
2.0,33,16839.0
2.0,34,16821.0
2.0,35,16922.0
2.0,36,17000.0
2.0,37,17011.0
2.0,38,16941.0
2.0,39,16799.0
2.0,40,16792.0
2.0,41,16809.0
2.0,42,
2.0,43,16804.0
2.0,44,17044.0
2.0,45,17010.0
2.0,46,16781.0
2.0,47,
2.0,48,16943.0
2.0,49,17030.0
2.0,50,16939.0
2.0,51,16924.0
2.0,52,17035.0
2.0,53,
2.0,54,16929.0
2.0,55,16960.0
2.0,56,16956.0
2.0,57,16921.0
2.0,58,
2.0,59,16938.0
2.0,60,16782.0
2.0,61,17014.0
2.0,62,16936.0
2.0,63,16802.0
2.0,64,16992.0
3.0,65,16873.0
3.0,66,16854.0
3.0,67,16933.0
3.0,68,16867.0
3.0,69,
3.0,70,16910.0
3.0,71,17006.0
3.0,72,16918.0
3.0,73,
3.0,74,16823.0
3.0,75,16795.0
3.0,76,16925.0
3.0,77,16814.0
3.0,78,17033.0
3.0,79,17031.0
3.0,80,16780.0
3.0,81,16953.0
3.0,82,17046.0
3.0,83,
3.0,84,17039.0
3.0,85,16779.0
3.0,86,16775.0
3.0,87,
3.0,88,17042.0
3.0,89,16826.0
3.0,90,16976.0
3.0,91,16810.0
3.0,92,16989.0
3.0,93,16896.0
3.0,94,16963.0
3.0,95,16912.0
3.0,96,16927.0
3.0,97,16946.0
3.0,98,
3.0,99,16894.0
3.0,100,16783.0
4.0,101,16945.0
4.0,102,17040.0
4.0,103,17005.0
4.0,104,16934.0
4.0,105,
4.0,106,16931.0
4.0,107,17025.0
4.0,108,16882.0
4.0,109,
4.0,110,16811.0
4.0,111,16869.0
4.0,112,16991.0
4.0,113,
4.0,114,16807.0
4.0,115,16887.0
4.0,116,17034.0
4.0,117,16959.0
4.0,118,16776.0
4.0,119,16958.0
4.0,120,17045.0
4.0,121,16967.0
4.0,122,16886.0
4.0,123,
4.0,124,16965.0
4.0,125,17009.0
4.0,126,
4.0,127,16824.0
4.0,128,16852.0
4.0,129,16801.0
4.0,130,16949.0
4.0,131,
4.0,132,16973.0
4.0,133,16871.0
4.0,134,16906.0
4.0,135,16920.0
4.0,136,17023.0
5.0,137,16986.0
5.0,138,
5.0,139,
5.0,140,16919.0
5.0,141,16948.0
5.0,142,
5.0,143,17012.0
5.0,144,16840.0
5.0,145,16911.0
5.0,146,16947.0
5.0,147,16879.0
5.0,148,16893.0
5.0,149,16841.0
5.0,150,16797.0
5.0,151,16790.0
5.0,152,16818.0
5.0,153,16895.0
5.0,154,16863.0
5.0,155,16864.0
5.0,156,16995.0
5.0,157,16881.0
5.0,158,16868.0
5.0,159,17027.0
5.0,160,16858.0
5.0,161,
5.0,162,16951.0
5.0,163,16998.0
5.0,164,
5.0,165,16822.0
5.0,166,16875.0
5.0,167,16907.0
5.0,168,16808.0
5.0,169,
5.0,170,
5.0,171,16835.0
5.0,172,
5.0,173,16997.0
6.0,174,16793.0
6.0,175,16923.0
6.0,176,
6.0,177,16817.0
6.0,178,
6.0,179,17026.0
6.0,180,
6.0,181,
6.0,182,17058.0
6.0,183,16878.0
6.0,184,16981.0
6.0,185,16983.0
6.0,186,
6.0,187,17028.0
6.0,188,
6.0,189,16844.0
6.0,190,
6.0,191,16860.0
6.0,192,
6.0,193,
6.0,194,
6.0,195,16834.0
6.0,196,
6.0,197,16888.0
6.0,198,
6.0,199,17020.0
6.0,200,17057.0
6.0,201,16977.0
6.0,202,
6.0,203,
6.0,204,16838.0
6.0,205,16880.0
6.0,206,16842.0
6.0,207,16990.0
6.0,208,16987.0
6.0,209,17004.0
7.0,210,17038.0
7.0,211,16970.0
7.0,212,17050.0
7.0,213,16847.0
7.0,214,
7.0,215,
7.0,216,16964.0
7.0,217,
7.0,218,
7.0,219,17022.0
7.0,220,
7.0,221,17047.0
7.0,222,
7.0,223,16969.0
7.0,224,16812.0
7.0,225,
7.0,226,17008.0
7.0,227,
7.0,228,16966.0
7.0,229,
7.0,230,16855.0
7.0,231,17002.0
7.0,232,
7.0,233,17019.0
7.0,234,16996.0
7.0,235,16856.0
7.0,236,17024.0
7.0,237,
7.0,238,
7.0,239,
7.0,240,
7.0,241,16904.0
7.0,242,
7.0,243,16955.0
7.0,244,16861.0
7.0,245,16872.0
7.0,246,
7.0,247,
7.0,248,16962.0
7.0,249,
7.0,250,16902.0
7.0,251,
7.0,252,
7.0,253,17029.0
7.0,254,16815.0
7.0,255,16874.0
7.0,256,
1.0,1,17082.0
1.0,2,17294.0
1.0,3,17222.0
1.0,4,17332.0
1.0,5,17076.0
1.0,6,17244.0
1.0,7,17161.0
1.0,8,17216.0
1.0,9,17290.0
1.0,10,17062.0
1.0,11,17123.0
1.0,12,17212.0
1.0,13,17153.0
1.0,14,17303.0
1.0,15,17256.0
1.0,16,17236.0
1.0,17,17176.0
1.0,18,17260.0
1.0,19,17323.0
1.0,20,17178.0
1.0,21,17157.0
1.0,22,
1.0,23,17091.0
1.0,24,
1.0,25,17299.0
1.0,26,17327.0
1.0,27,17219.0
1.0,28,17242.0
1.0,29,17336.0
1.0,30,17077.0
1.0,31,17173.0
1.0,32,17268.0
2.0,33,17274.0
2.0,34,17118.0
2.0,35,17261.0
2.0,36,17218.0
2.0,37,17061.0
2.0,38,17317.0
2.0,39,17075.0
2.0,40,17230.0
2.0,41,17310.0
2.0,42,17160.0
2.0,43,17194.0
2.0,44,17172.0
2.0,45,17071.0
2.0,46,17191.0
2.0,47,17319.0
2.0,48,17109.0
2.0,49,17214.0
2.0,50,17066.0
2.0,51,17147.0
2.0,52,17341.0
2.0,53,
2.0,54,17135.0
2.0,55,17205.0
2.0,56,17239.0
2.0,57,17111.0
2.0,58,17296.0
2.0,59,17164.0
2.0,60,17297.0
2.0,61,17134.0
2.0,62,17289.0
2.0,63,17064.0
2.0,64,17086.0
3.0,65,17238.0
3.0,66,17288.0
3.0,67,17207.0
3.0,68,
3.0,69,17312.0
3.0,70,17129.0
3.0,71,17092.0
3.0,72,17102.0
3.0,73,17183.0
3.0,74,
3.0,75,17343.0
3.0,76,17188.0
3.0,77,17326.0
3.0,78,17197.0
3.0,79,17094.0
3.0,80,17315.0
3.0,81,17232.0
3.0,82,17275.0
3.0,83,17254.0
3.0,84,17283.0
3.0,85,17221.0
3.0,86,17298.0
3.0,87,17127.0
3.0,88,17267.0
3.0,89,
3.0,90,17262.0
3.0,91,17081.0
3.0,92,17201.0
3.0,93,17234.0
3.0,94,17304.0
3.0,95,17155.0
3.0,96,17149.0
3.0,97,17122.0
3.0,98,17185.0
4.0,99,17151.0
4.0,100,17158.0
4.0,101,17330.0
4.0,102,17280.0
4.0,103,17266.0
4.0,104,17313.0
4.0,105,17209.0
4.0,106,17098.0
4.0,107,17137.0
4.0,108,17141.0
4.0,109,17340.0
4.0,110,17293.0
4.0,111,
4.0,112,17224.0
4.0,113,
4.0,114,17258.0
4.0,115,17130.0
4.0,116,17150.0
4.0,117,17167.0
4.0,118,17154.0
4.0,119,17138.0
4.0,120,17069.0
4.0,121,17110.0
4.0,122,17193.0
4.0,123,17339.0
4.0,124,17241.0
4.0,125,17163.0
4.0,126,17247.0
4.0,127,17334.0
4.0,128,17142.0
4.0,129,
4.0,130,
4.0,131,17237.0
5.0,132,17171.0
5.0,133,17105.0
5.0,134,17276.0
5.0,135,17143.0
5.0,136,17206.0
5.0,137,17121.0
5.0,138,
5.0,139,17116.0
5.0,140,17316.0
5.0,141,17235.0
5.0,142,17281.0
5.0,143,
5.0,144,
5.0,145,
5.0,146,17302.0
5.0,147,17255.0
5.0,148,
5.0,149,17125.0
5.0,150,
5.0,151,17278.0
5.0,152,
5.0,153,17198.0
5.0,154,17263.0
5.0,155,17284.0
5.0,156,17264.0
5.0,157,
5.0,158,17300.0
5.0,159,17120.0
5.0,160,17068.0
5.0,161,17126.0
5.0,162,17139.0
5.0,163,17190.0
5.0,164,17093.0
5.0,165,17227.0
5.0,166,17295.0
5.0,167,17309.0
5.0,168,
5.0,169,17240.0
6.0,170,
6.0,171,
6.0,172,
6.0,173,17132.0
6.0,174,
6.0,175,17165.0
6.0,176,
6.0,177,17231.0
6.0,178,17233.0
6.0,179,17344.0
6.0,180,
6.0,181,17203.0
6.0,182,17096.0
6.0,183,17245.0
6.0,184,17308.0
6.0,185,17220.0
6.0,186,17145.0
6.0,187,17286.0
6.0,188,17136.0
6.0,189,
6.0,190,17152.0
6.0,191,17083.0
6.0,192,
6.0,193,17291.0
6.0,194,
6.0,195,17085.0
6.0,196,17314.0
6.0,197,17170.0
6.0,198,17148.0
6.0,199,
6.0,200,17277.0
6.0,201,
6.0,202,
6.0,203,
6.0,204,17257.0
6.0,205,17200.0
6.0,206,17329.0
6.0,207,17271.0
7.0,208,17324.0
7.0,209,17090.0
7.0,210,17159.0
7.0,211,
7.0,212,
7.0,213,17345.0
7.0,214,
7.0,215,
7.0,216,17097.0
7.0,217,17322.0
7.0,218,
7.0,219,
7.0,220,17106.0
7.0,221,
7.0,222,
7.0,223,
7.0,224,
7.0,225,17305.0
7.0,226,17279.0
7.0,227,17128.0
7.0,228,
7.0,229,17119.0
7.0,230,17333.0
7.0,231,17101.0
7.0,232,17195.0
7.0,233,17133.0
7.0,234,
7.0,235,17140.0
7.0,236,17124.0
7.0,237,
7.0,238,
7.0,239,17100.0
7.0,240,17117.0
7.0,241,
7.0,242,17342.0
7.0,243,17246.0
7.0,244,17115.0
7.0,245,
7.0,246,
7.0,247,
7.0,248,
7.0,249,
7.0,250,17269.0
7.0,251,
7.0,252,
7.0,253,
7.0,254,17174.0
7.0,255,
1.0,1,17537.0
1.0,2,17525.0
1.0,3,17409.0
1.0,4,17440.0
1.0,5,17547.0
1.0,6,17484.0
1.0,7,17591.0
1.0,8,17507.0
1.0,9,17596.0
1.0,10,17431.0
1.0,11,17623.0
1.0,12,17552.0
1.0,13,17425.0
1.0,14,17557.0
1.0,15,17554.0
1.0,16,17492.0
1.0,17,17598.0
1.0,18,17504.0
1.0,19,17352.0
1.0,20,17400.0
1.0,21,17606.0
1.0,22,17394.0
1.0,23,17622.0
1.0,24,17486.0
1.0,25,17388.0
1.0,26,17359.0
1.0,27,17593.0
1.0,28,17473.0
1.0,29,17386.0
1.0,30,17629.0
1.0,31,17455.0
1.0,32,17586.0
2.0,33,17418.0
2.0,34,17630.0
2.0,35,17407.0
2.0,36,17487.0
2.0,37,17582.0
2.0,38,17636.0
2.0,39,17356.0
2.0,40,17389.0
2.0,41,17477.0
2.0,42,17559.0
2.0,43,
2.0,44,17646.0
2.0,45,17530.0
2.0,46,17428.0
2.0,47,17489.0
2.0,48,17641.0
2.0,49,
2.0,50,17435.0
2.0,51,17370.0
2.0,52,17355.0
2.0,53,17542.0
2.0,54,17475.0
2.0,55,17466.0
2.0,56,17621.0
2.0,57,17499.0
2.0,58,17595.0
2.0,59,17503.0
2.0,60,17450.0
2.0,61,17532.0
2.0,62,17609.0
2.0,63,17434.0
2.0,64,17401.0
3.0,65,17519.0
3.0,66,17526.0
3.0,67,
3.0,68,17583.0
3.0,69,17464.0
3.0,70,17465.0
3.0,71,17534.0
3.0,72,17639.0
3.0,73,17563.0
3.0,74,17512.0
3.0,75,17527.0
3.0,76,17558.0
3.0,77,17393.0
3.0,78,17548.0
3.0,79,17447.0
3.0,80,17406.0
3.0,81,17420.0
3.0,82,17378.0
3.0,83,17478.0
3.0,84,17427.0
3.0,85,17561.0
3.0,86,17357.0
3.0,87,17536.0
3.0,88,17544.0
3.0,89,17643.0
3.0,90,17514.0
3.0,91,17412.0
3.0,92,17361.0
3.0,93,17403.0
3.0,94,17421.0
3.0,95,17375.0
3.0,96,17441.0
3.0,97,17429.0
4.0,98,17459.0
4.0,99,17642.0
4.0,100,17581.0
4.0,101,17368.0
4.0,102,17383.0
4.0,103,17346.0
4.0,104,17601.0
4.0,105,17452.0
4.0,106,17360.0
4.0,107,
4.0,108,17392.0
4.0,109,17518.0
4.0,110,17353.0
4.0,111,17433.0
4.0,112,17572.0
4.0,113,17396.0
4.0,114,17587.0
4.0,115,17469.0
4.0,116,17515.0
4.0,117,17372.0
4.0,118,17377.0
4.0,119,17391.0
4.0,120,
4.0,121,
4.0,122,17446.0
4.0,123,17417.0
4.0,124,17513.0
4.0,125,17485.0
4.0,126,17556.0
4.0,127,17387.0
4.0,128,17351.0
4.0,129,17612.0
4.0,130,17449.0
4.0,131,17463.0
5.0,132,17550.0
5.0,133,17626.0
5.0,134,17575.0
5.0,135,17600.0
5.0,136,17584.0
5.0,137,17590.0
5.0,138,17385.0
5.0,139,17380.0
5.0,140,
5.0,141,17631.0
5.0,142,17495.0
5.0,143,17611.0
5.0,144,17490.0
5.0,145,17565.0
5.0,146,17436.0
5.0,147,
5.0,148,17529.0
5.0,149,17501.0
5.0,150,17551.0
5.0,151,17367.0
5.0,152,17644.0
5.0,153,17491.0
5.0,154,17585.0
5.0,155,17545.0
5.0,156,17496.0
5.0,157,17460.0
5.0,158,17457.0
5.0,159,17594.0
5.0,160,17423.0
5.0,161,17620.0
5.0,162,17390.0
5.0,163,17493.0
5.0,164,17374.0
5.0,165,17523.0
6.0,166,17638.0
6.0,167,17624.0
6.0,168,17509.0
6.0,169,17625.0
6.0,170,
6.0,171,17602.0
6.0,172,17430.0
6.0,173,17517.0
6.0,174,17398.0
6.0,175,
6.0,176,17451.0
6.0,177,17568.0
6.0,178,17564.0
6.0,179,
6.0,180,17607.0
6.0,181,
6.0,182,17482.0
6.0,183,17616.0
6.0,184,
6.0,185,17483.0
6.0,186,17592.0
6.0,187,17371.0
6.0,188,17569.0
6.0,189,17528.0
6.0,190,
6.0,191,17488.0
6.0,192,
6.0,193,17567.0
6.0,194,
6.0,195,17610.0
6.0,196,17633.0
6.0,197,17422.0
6.0,198,17577.0
6.0,199,17555.0
6.0,200,17462.0
6.0,201,17579.0
6.0,202,
6.0,203,17637.0
7.0,204,17442.0
7.0,205,17500.0
7.0,206,17566.0
7.0,207,
7.0,208,17521.0
7.0,209,
7.0,210,17474.0
7.0,211,17524.0
7.0,212,
7.0,213,17613.0
7.0,214,17538.0
7.0,215,17560.0
7.0,216,
7.0,217,17471.0
7.0,218,
7.0,219,
7.0,220,17395.0
7.0,221,17580.0
7.0,222,
7.0,223,
7.0,224,17627.0
7.0,225,17349.0
7.0,226,
7.0,227,
7.0,228,
7.0,229,
7.0,230,17516.0
7.0,231,
7.0,232,
7.0,233,17444.0
7.0,234,
7.0,235,
7.0,236,17381.0
7.0,237,17505.0
7.0,238,17448.0
7.0,239,17546.0
7.0,239,17546.0
7.0,239,17546.0
7.0,239,17546.0
7.0,239,17546.0
7.0,239,17546.0
7.0,239,17546.0
7.0,239,17546.0
7.0,240,
7.0,241,
7.0,242,
7.0,243,
7.0,244,17647.0
7.0,245,
7.0,246,
7.0,247,17363.0
7.0,248,17445.0
7.0,249,17573.0
7.0,250,
7.0,251,
7.0,252,
7.0,253,17535.0
7.0,254,17541.0
1.0,1,17830.0
1.0,2,17754.0
1.0,3,17903.0
1.0,4,17811.0
1.0,5,17671.0
1.0,6,17697.0
1.0,7,17663.0
1.0,8,17932.0
1.0,9,17818.0
1.0,10,17746.0
1.0,11,17881.0
1.0,12,17707.0
1.0,13,17734.0
1.0,14,17683.0
1.0,15,17786.0
1.0,16,17703.0
1.0,17,17816.0
1.0,18,17785.0
1.0,19,17845.0
1.0,20,17968.0
1.0,21,17804.0
1.0,22,17955.0
1.0,23,17897.0
1.0,24,17721.0
1.0,25,17773.0
1.0,26,17853.0
1.0,27,17971.0
1.0,28,17877.0
1.0,29,17920.0
1.0,30,17795.0
1.0,31,17834.0
1.0,32,17961.0
2.0,33,17892.0
2.0,34,17731.0
2.0,35,17947.0
2.0,36,17965.0
2.0,37,17915.0
2.0,38,17680.0
2.0,39,17796.0
2.0,40,17919.0
2.0,41,17748.0
2.0,42,17835.0
2.0,43,17774.0
2.0,44,17655.0
2.0,45,17794.0
2.0,46,17815.0
2.0,47,17950.0
2.0,48,
2.0,49,17899.0
2.0,50,17875.0
2.0,51,17966.0
2.0,52,17688.0
2.0,53,17927.0
2.0,54,17689.0
2.0,55,17817.0
2.0,56,17650.0
2.0,57,17870.0
2.0,58,17718.0
2.0,59,17715.0
2.0,60,17869.0
2.0,61,17791.0
2.0,62,17769.0
2.0,63,17895.0
3.0,64,17654.0
3.0,65,17802.0
3.0,66,17906.0
3.0,67,17775.0
3.0,68,17884.0
3.0,69,17750.0
3.0,70,17657.0
3.0,71,17821.0
3.0,72,17948.0
3.0,73,17933.0
3.0,74,17926.0
3.0,75,17962.0
3.0,76,17684.0
3.0,77,17720.0
3.0,78,17726.0
3.0,79,
3.0,80,17733.0
3.0,81,17709.0
3.0,82,17838.0
3.0,83,17913.0
3.0,84,17879.0
3.0,85,17667.0
3.0,86,17924.0
3.0,87,17781.0
3.0,88,17735.0
3.0,89,17772.0
3.0,90,17668.0
3.0,91,17777.0
3.0,92,17776.0
3.0,93,17937.0
3.0,94,17778.0
3.0,95,17669.0
4.0,96,17747.0
4.0,97,17854.0
4.0,98,
4.0,99,17803.0
4.0,100,17666.0
4.0,101,17676.0
4.0,102,17706.0
4.0,103,17652.0
4.0,104,17649.0
4.0,105,17679.0
4.0,106,17944.0
4.0,107,17969.0
4.0,108,17672.0
4.0,109,17931.0
4.0,110,17753.0
4.0,111,17910.0
4.0,112,17840.0
4.0,113,17960.0
4.0,114,17779.0
4.0,115,17917.0
4.0,116,17695.0
4.0,117,17829.0
4.0,118,17967.0
4.0,119,17907.0
4.0,120,17798.0
4.0,121,17836.0
4.0,122,17940.0
4.0,123,17677.0
4.0,124,17685.0
4.0,125,17823.0
4.0,126,17711.0
4.0,127,
4.0,128,17727.0
4.0,129,17691.0
4.0,130,17938.0
4.0,131,17863.0
4.0,132,17716.0
4.0,133,17847.0
4.0,134,17696.0
4.0,135,
5.0,136,17694.0
5.0,137,17790.0
5.0,138,17958.0
5.0,139,17673.0
5.0,140,17749.0
5.0,141,17745.0
5.0,142,17833.0
5.0,143,17867.0
5.0,144,17912.0
5.0,145,
5.0,146,17852.0
5.0,147,17692.0
5.0,148,
5.0,149,17942.0
5.0,150,17954.0
5.0,151,17814.0
5.0,152,17698.0
5.0,153,
5.0,154,
5.0,155,17810.0
5.0,156,17888.0
5.0,157,17728.0
5.0,158,17708.0
5.0,159,17893.0
5.0,160,17855.0
5.0,161,
5.0,162,17956.0
5.0,163,17832.0
5.0,164,17839.0
5.0,165,17732.0
5.0,166,17808.0
5.0,167,17784.0
5.0,168,17712.0
5.0,169,17787.0
5.0,170,17662.0
6.0,171,17972.0
6.0,172,17820.0
6.0,173,17862.0
6.0,174,
6.0,175,17952.0
6.0,176,17768.0
6.0,177,17670.0
6.0,178,17658.0
6.0,179,17939.0
6.0,180,17908.0
6.0,181,17755.0
6.0,182,17751.0
6.0,183,17714.0
6.0,184,
6.0,185,17825.0
6.0,186,17760.0
6.0,187,
6.0,188,17941.0
6.0,189,
6.0,190,17837.0
6.0,191,17771.0
6.0,192,17857.0
6.0,193,17701.0
6.0,194,17848.0
6.0,195,
6.0,196,
6.0,197,
6.0,198,17928.0
6.0,199,
6.0,200,17953.0
6.0,201,17843.0
6.0,202,17743.0
6.0,203,
6.0,204,17648.0
6.0,205,17963.0
6.0,206,17681.0
6.0,207,
7.0,208,17656.0
7.0,209,
7.0,210,17699.0
7.0,211,17923.0
7.0,212,17922.0
7.0,213,
7.0,214,17740.0
7.0,215,17894.0
7.0,216,
7.0,217,
7.0,218,
7.0,219,17756.0
7.0,220,
7.0,221,17885.0
7.0,222,17849.0
